,id,screen_name,lang,created_at,time_zone,followers_count,friends_count,statuses_count
3331,43970064,TBEAzila,en,Mon Jun 01 20:53:18 +0000 2009,America/Phoenix,653,1733,5829
3333,2317149613,3DPrint_com,en,Wed Jan 29 13:23:21 +0000 2014,,33957,11218,12520
3334,3046999743,SleepHeroApp,en,Fri Feb 20 15:22:16 +0000 2015,London,89,262,278
3349,1947060127,aor_4,en,Tue Oct 08 14:14:40 +0000 2013,Casablanca,1135,1400,4721
3356,9813242,hockeynuts,en,Wed Oct 31 03:13:37 +0000 2007,Central Time (US & Canada),613,850,2689
3359,3019904764,getshopget,en,Thu Feb 05 14:05:43 +0000 2015,Eastern Time (US & Canada),1529,1461,1531
3367,105797837,sharenwendy,en,Sun Jan 17 14:24:28 +0000 2010,Quito,1147,1745,1330
3368,1969630836,winewankers,en,Fri Oct 18 22:14:40 +0000 2013,,269731,162020,38854
3373,39651447,illwah,en,Wed May 13 01:18:54 +0000 2009,Hawaii,489579,381756,39175
3374,457081623,gmorad2012,en,Sat Jan 07 00:43:03 +0000 2012,Sydney,241,1083,1389
3376,218933008,Fit_DaiIy,en,Tue Nov 23 14:36:24 +0000 2010,Arizona,85943,94540,7943
3377,2846737245,erkeaglesgata,en,Mon Oct 27 14:25:46 +0000 2014,,1192,2026,2739
3386,138831249,RWhelanWSJ,en,Fri Apr 30 18:42:57 +0000 2010,,6864,1143,6589
3387,111374014,LifeChampMA,en,Thu Feb 04 18:06:03 +0000 2010,Eastern Time (US & Canada),663,1130,637
3389,60985053,VNSNY_News,en,Tue Jul 28 18:44:27 +0000 2009,Central Time (US & Canada),4832,3021,16346
3391,195910545,JaclineNyman,en,Mon Sep 27 21:44:26 +0000 2010,,903,676,1104
3392,4051649473,SuperheroPOLL,en,Wed Oct 28 23:39:36 +0000 2015,Pacific Time (US & Canada),971,1631,482
3395,1075682198,ThatGurlFriend_,en,Thu Jan 10 04:48:13 +0000 2013,,29111,26586,337
3396,35472084,KayCeeStroh,en,Sun Apr 26 14:14:47 +0000 2009,Pacific Time (US & Canada),200152,134395,2693
3418,16292216,StephanKesting,en,Mon Sep 15 05:04:10 +0000 2008,Pacific Time (US & Canada),6866,4066,1061
3419,17851117,ianfordham,en,Wed Dec 03 22:19:50 +0000 2008,London,6944,6783,7231
3422,613212190,Aviation_Intel,en,Wed Jun 20 07:04:29 +0000 2012,Arizona,1303,732,1655
3430,1542162871,madisonjacobse1,en,Mon Jun 24 00:24:59 +0000 2013,,111,136,174
3439,950427415,GrantIWonder,en,Thu Nov 15 20:27:21 +0000 2012,,195,268,4080
3443,2548474352,FoodForThePoorC,en,Thu Jun 05 17:22:45 +0000 2014,Atlantic Time (Canada),187,238,364
3447,242910873,GreennrgStocks,en,Tue Jan 25 21:50:12 +0000 2011,Central Time (US & Canada),51322,55366,16784
3453,389946569,RauliMrd,en,Thu Oct 13 07:11:33 +0000 2011,Athens,384987,120230,5624
3475,110866731,BigDreamFuel,en,Wed Feb 03 01:23:45 +0000 2010,Eastern Time (US & Canada),35751,39027,25141
3476,361472722,GrassRootsFound,en,Wed Aug 24 20:54:18 +0000 2011,Quito,8640,6140,5464
3484,61373007,OfficialHHI,en,Thu Jul 30 03:02:01 +0000 2009,Pacific Time (US & Canada),345256,325942,35639
3486,38073145,theashecompany,en,Wed May 06 01:05:27 +0000 2009,Bogota,972,422,2462
3493,3370071815,Funniest_Picz,en,Sat Jul 11 01:09:16 +0000 2015,Pacific Time (US & Canada),16850,6542,737
3499,102206444,DrHCaldicott,en,Tue Jan 05 23:49:23 +0000 2010,Sydney,10254,8838,6015
3504,153492935,commun_it,en,Tue Jun 08 18:14:48 +0000 2010,Jerusalem,106172,107098,17779
3512,103578045,esahamal,en,Sun Jan 10 14:15:17 +0000 2010,Quito,648,351,2285
3518,18310057,heidithorne,en,Mon Dec 22 16:32:18 +0000 2008,Central Time (US & Canada),6057,6641,36614
3529,2560629409,ADC_Commission,en,Wed Jun 11 05:11:45 +0000 2014,,692,1117,2766
3551,35726888,CrashMidnight,en,Mon Apr 27 12:15:34 +0000 2009,Eastern Time (US & Canada),296295,254859,6105
3552,590447366,AndreaPunksmom,en,Sat May 26 00:41:45 +0000 2012,,51,436,3233
3560,257064719,OTEcorporation,en,Thu Feb 24 17:09:14 +0000 2011,Eastern Time (US & Canada),6424,815,7154
3567,380058337,johnnyy__bravoo,en,Mon Sep 26 00:47:13 +0000 2011,Atlantic Time (Canada),1342,976,10866
3568,16886925,paulbarron,en,Tue Oct 21 14:43:14 +0000 2008,Eastern Time (US & Canada),153449,132739,29774
3601,499142119,Tarek0220333,en,Tue Feb 21 20:28:37 +0000 2012,Athens,407,2002,3920
3610,37563671,MrFranchiseInc,en,Mon May 04 01:51:52 +0000 2009,Quito,572,705,2948
3614,2883376749,Scala_RR,en,Wed Nov 19 00:46:05 +0000 2014,,3600,2621,3434
3620,2407734505,TheresaAFallon,en,Sun Mar 23 20:23:34 +0000 2014,,5264,4882,9352
3627,3706484893,SohaFaryal,en,Sun Sep 27 18:40:33 +0000 2015,,270,963,772
3634,1880852461,EnergySouth,en,Wed Sep 18 20:44:58 +0000 2013,Eastern Time (US & Canada),6027,5305,4612
3649,176946754,TrendCityShow,en,Tue Aug 10 21:28:54 +0000 2010,Pacific Time (US & Canada),112506,22889,16132
3651,167760471,JETAR9,en,Sat Jul 17 12:39:01 +0000 2010,Eastern Time (US & Canada),771498,767233,72884
3663,10907052,timbury,en,Thu Dec 06 16:12:27 +0000 2007,Eastern Time (US & Canada),6753,5824,18070
3679,3279900630,GreaserGirlie,en,Tue Jul 14 21:17:43 +0000 2015,,977,1542,1545
3690,1205219106,CeliaIsrael,en,Thu Feb 21 15:30:08 +0000 2013,Pacific Time (US & Canada),2571,1319,1901
3695,142788841,MichaelH14,en,Tue May 11 19:30:26 +0000 2010,London,5028,4184,98880
3703,3279110838,Grime_Knight,en,Tue Jul 14 03:46:08 +0000 2015,,55,61,1192
3714,2902062601,probIemsolver,en,Sun Nov 16 20:17:10 +0000 2014,Pacific Time (US & Canada),67748,62496,538
3747,2574312324,jaatniworld20,en,Wed Jun 18 07:08:00 +0000 2014,,2599,925,4991
3754,2911133929,Aoiyuukii,en,Wed Nov 26 16:40:47 +0000 2014,,167,537,991
3771,22216521,AskForLiz,en,Sat Feb 28 01:44:43 +0000 2009,Pacific Time (US & Canada),55568,53544,7980
3774,349588157,whenIove,en,Sat Aug 06 10:22:08 +0000 2011,Bern,9013,3930,3442
3787,2238381676,AmroYorkU,en,Sun Dec 22 16:46:53 +0000 2013,,395,258,684
3804,7585552,jmreidy,en,Thu Jul 19 13:31:36 +0000 2007,Eastern Time (US & Canada),490,57,5668
3808,23044880,CyprusStamps,en,Fri Mar 06 08:26:39 +0000 2009,Athens,1850,1374,6202
3816,1391503076,Urtuulugch,en,Tue Apr 30 08:15:15 +0000 2013,Ulaan Bataar,1447,1224,7018
3849,257607153,shnology,en,Fri Feb 25 20:00:37 +0000 2011,Central Time (US & Canada),958,1746,1395
3856,15228169,namaste_vayo,en,Wed Jun 25 06:04:20 +0000 2008,Eastern Time (US & Canada),26335,29969,53052
3859,223613994,Weather2020,en,Mon Dec 06 21:37:46 +0000 2010,Central Time (US & Canada),29504,19993,1244
3863,426338917,AshantiHeideman,en,Fri Dec 02 03:44:54 +0000 2011,Pacific Time (US & Canada),2882,1818,969
3871,1593295976,LondonEconomic,en,Sun Jul 14 12:36:49 +0000 2013,,29126,26882,5158
3874,218634414,letgotogrow,en,Mon Nov 22 21:29:39 +0000 2010,Eastern Time (US & Canada),168500,140157,20740
3880,1372936742,obviouslysocial,en,Mon Apr 22 19:35:02 +0000 2013,,8251,7703,4276
3897,3362554408,am_sheffgenet,en,Mon Jul 06 14:29:41 +0000 2015,,273,574,510
3900,66240539,itsDjAnt,en,Mon Aug 17 01:24:49 +0000 2009,Central Time (US & Canada),180135,144254,22261
3914,23300815,restorm,en,Sun Mar 08 11:42:20 +0000 2009,Eastern Time (US & Canada),23029,19589,11957
3915,19986562,RobertOrdever,en,Tue Feb 03 17:28:38 +0000 2009,London,3786,2990,13099
3916,2440219279,AndreiGenio,en,Sat Apr 12 16:02:49 +0000 2014,,113,135,836
3923,96020860,AlzSpks,en,Fri Dec 11 00:39:04 +0000 2009,Central Time (US & Canada),6343,6241,5572
3924,272318939,VeronicasUpdate,en,Sat Mar 26 08:00:41 +0000 2011,Pacific Time (US & Canada),493,669,2385
3925,14694724,evilyeti,en,Thu May 08 01:50:03 +0000 2008,Berlin,621,703,1730
3926,2461738550,obrussa,en,Thu Apr 24 14:25:10 +0000 2014,,1355,1116,1154
3930,508904353,PhamilyDoc,en,Wed Feb 29 14:37:31 +0000 2012,Hawaii,398,1303,6016
3954,262709185,CarrieZylka,en,Tue Mar 08 16:04:13 +0000 2011,Central Time (US & Canada),23026,14662,20112
3957,172650478,IsabellaOrgan,en,Fri Jul 30 06:50:13 +0000 2010,Pacific Time (US & Canada),511,382,3617
3961,22345896,DJBigRob716,en,Sun Mar 01 09:32:43 +0000 2009,Central Time (US & Canada),8558,5444,75288
3962,2473626463,mmsharma102,en,Fri May 02 07:34:10 +0000 2014,Baghdad,689,588,5622
3971,1560916842,HITS1031,en,Mon Jul 01 16:36:24 +0000 2013,Atlantic Time (Canada),54554,48396,1857
3984,22522178,ReformedBroker,en,Mon Mar 02 19:19:35 +0000 2009,Central Time (US & Canada),122052,3209,94974
3985,3165316456,LitBit747,en,Mon Apr 13 19:35:46 +0000 2015,Central Time (US & Canada),1233,1083,1254
4005,310349938,ricosuave1044,en,Fri Jun 03 16:03:33 +0000 2011,Eastern Time (US & Canada),659,586,10424
4009,59500310,hiindia,en,Thu Jul 23 15:45:13 +0000 2009,Eastern Time (US & Canada),304,1668,31617
4018,352595904,hitcase,en,Wed Aug 10 20:58:54 +0000 2011,Pacific Time (US & Canada),15448,9336,2474
4040,24697858,refikimo,en,Mon Mar 16 14:24:51 +0000 2009,Istanbul,701,708,4469
4046,18149467,paulcastain,en,Mon Dec 15 23:01:06 +0000 2008,Eastern Time (US & Canada),47276,44345,42332
4058,17356568,jaykody,en,Thu Nov 13 03:53:37 +0000 2008,Central Time (US & Canada),405,854,2302
4060,1543716554,toluwanimee,en,Mon Jun 24 17:15:53 +0000 2013,,6307,3974,4670
4077,20763344,Women_on_IWD,en,Fri Feb 13 11:20:11 +0000 2009,London,9896,4636,7668
4082,1281896245,crystalrz4,en,Wed Mar 20 00:27:26 +0000 2013,,1371,2146,10605
4085,14127343,davidkav,en,Tue Mar 11 20:58:45 +0000 2008,Central Time (US & Canada),789,873,14916
4102,54353639,JRSportBrief,en,Mon Jul 06 22:21:12 +0000 2009,Eastern Time (US & Canada),20577,13014,91980
4103,130748033,stonefiregrill,en,Thu Apr 08 05:29:52 +0000 2010,Pacific Time (US & Canada),322620,311292,21271
4106,1254636438,Kylealwill,en,Sat Mar 09 15:29:25 +0000 2013,Eastern Time (US & Canada),307,283,7024
4116,3154126637,ats3200,en,Fri Apr 10 17:38:32 +0000 2015,,31,108,36
4122,15694204,dariaanne,en,Fri Aug 01 20:38:50 +0000 2008,Eastern Time (US & Canada),11141,10474,51889
4127,21051656,bethminn,en,Tue Feb 17 01:22:10 +0000 2009,Central Time (US & Canada),1383,2030,3947
4129,2682120156,ThisTIMEsaur,en,Sat Jul 26 11:33:44 +0000 2014,Chennai,121295,90341,16799
4135,1954714663,ep3rez,en,Fri Oct 11 17:25:42 +0000 2013,Brasilia,69369,72269,16641
4139,60396290,Recycle4Wales,en,Sun Jul 26 21:04:19 +0000 2009,London,12387,10219,13565
4140,252769915,talkativebeard,en,Tue Feb 15 21:42:05 +0000 2011,Casablanca,1212,908,29187
4149,31258590,SenecaBlue,en,Tue Apr 14 23:10:21 +0000 2009,Eastern Time (US & Canada),1062,2119,10992
4155,1729333640,lesleyjames123,en,Wed Sep 04 17:01:51 +0000 2013,,30093,36810,2939
4158,134954244,Nicole_Kraft,en,Mon Apr 19 23:14:39 +0000 2010,Quito,2228,1588,10248
4170,492777247,AJKQ,en,Wed Feb 15 03:29:09 +0000 2012,,411,887,5513
4175,307758523,ZigZagSwag,en,Mon May 30 07:19:39 +0000 2011,Eastern Time (US & Canada),320595,198068,59692
4179,42935070,Judithleora,en,Wed May 27 17:48:36 +0000 2009,,1072,1915,6043
4181,40807902,1000DreamsFund,en,Mon May 18 03:51:08 +0000 2009,Central Time (US & Canada),2149,1225,7538
4189,1050869292,SuperSaleLive,en,Mon Dec 31 18:11:13 +0000 2012,Eastern Time (US & Canada),13633,14866,16705
4194,191852934,SBSisters,en,Fri Sep 17 14:43:08 +0000 2010,London,6408,297,4024
4202,3118529657,DrJackieVolk,en,Thu Mar 26 13:17:18 +0000 2015,Eastern Time (US & Canada),2155,2294,2641
4256,1716778244,ANZH_MBASHERR,en,Sat Aug 31 20:53:08 +0000 2013,Baghdad,35647,30578,15324
4258,1617841800,kieranespey4mGA,en,Wed Jul 24 14:16:06 +0000 2013,Amsterdam,230,407,3048
4270,2242833660,TxOilfieldRev,en,Thu Dec 12 19:43:54 +0000 2013,,1509,903,6345
4280,357850552,kayy_pigs,en,Fri Aug 19 00:34:30 +0000 2011,,1145,1137,15390
4284,477377319,ChinaSimplified,en,Sun Jan 29 04:04:58 +0000 2012,Beijing,1196,1077,3469
4295,216922864,1diversitydiva,en,Thu Nov 18 02:31:09 +0000 2010,,967,1040,7357
4302,102137890,Ken_McDermott,en,Tue Jan 05 19:07:18 +0000 2010,Muscat,31535,3905,10974
4305,1432943899,tosh_254,en,Thu May 16 12:14:54 +0000 2013,Baghdad,1868,1782,16784
4333,78704561,HowT0BeHappy,en,Wed Sep 30 20:47:52 +0000 2009,Dublin,50840,46083,1468
4343,288320142,HotChocolate15k,en,Tue Apr 26 16:56:27 +0000 2011,Central Time (US & Canada),33518,30998,4531
4346,84091023,jonesima,en,Wed Oct 21 14:27:37 +0000 2009,Arizona,13250,13908,19910
4347,76150465,greenlivingguy,en,Mon Sep 21 21:30:47 +0000 2009,,3546,3764,2417
4361,876862309,mandy__bo,en,Sat Oct 13 02:00:33 +0000 2012,,7321,6562,2480
4368,16874176,yancyscot,en,Mon Oct 20 20:22:42 +0000 2008,Eastern Time (US & Canada),4785,4769,22440
4374,35387223,garrt,en,Sun Apr 26 03:12:35 +0000 2009,Central Time (US & Canada),1205,968,20514
4387,2289894584,BOOKOFTD,en,Mon Jan 13 16:09:02 +0000 2014,Pacific Time (US & Canada),47714,33809,64179
4388,606626730,cjf39,en,Tue Jun 12 18:50:46 +0000 2012,Eastern Time (US & Canada),1573,1753,5409
4395,464130722,LearningMind1,en,Sat Jan 14 21:50:32 +0000 2012,,3284,2140,2558
4403,1017735181,You_Science,en,Mon Dec 17 15:43:22 +0000 2012,Central Time (US & Canada),489,625,1919
4413,16196915,Bardi_toto,en,Tue Sep 09 03:02:18 +0000 2008,Pacific Time (US & Canada),73183,53625,29668
4421,44979041,Steve_JKPbooks,en,Fri Jun 05 19:54:22 +0000 2009,London,34201,37619,15048
4425,575797610,thehectorer,en,Thu May 10 00:37:56 +0000 2012,,653,1379,6434
4428,608335854,hdb1030,en,Thu Jun 14 15:53:38 +0000 2012,,2429,2089,2950
4440,52069860,sanialali,en,Mon Jun 29 14:24:05 +0000 2009,Arizona,1199,1418,456
4446,50971602,Imam_Ali,en,Fri Jun 26 08:06:52 +0000 2009,Amsterdam,61567,41250,8100
4451,1058520120,RepDuckworth,en,Thu Jan 03 18:59:33 +0000 2013,Eastern Time (US & Canada),11697,8275,1446
4461,583454531,wolfkeene,en,Fri May 18 04:22:43 +0000 2012,,8,701,314
4463,4121294172,PhoenixJDV,en,Wed Nov 04 07:03:52 +0000 2015,,72,118,748
4464,145789365,baraka_dwayne,en,Wed May 19 22:01:15 +0000 2010,London,1172,300,4388
4468,78000814,JonBurgwald,en,Mon Sep 28 12:30:19 +0000 2009,Copenhagen,1024,1301,1816
4487,1093744946,brandontwhaley,en,Wed Jan 16 01:19:41 +0000 2013,,282,514,809
4501,384427214,AlmassaWorld,en,Mon Oct 03 17:24:15 +0000 2011,Athens,1906,84,272
4505,30546880,jalailama,en,Sat Apr 11 23:05:22 +0000 2009,Central Time (US & Canada),6586,5850,3961
4521,2647208472,WhizMobi,en,Tue Jul 15 08:55:47 +0000 2014,,2747,2378,3370
4537,256964232,ivoryonline,en,Thu Feb 24 12:43:59 +0000 2011,Amsterdam,91855,84004,2761
4553,3193984259,hemineicom,en,Wed Apr 22 08:14:40 +0000 2015,,856,3003,2155
4583,1206227149,repmarkpocan,en,Thu Feb 21 22:59:04 +0000 2013,Atlantic Time (Canada),6430,5081,2182
4590,563257615,lauren_m15,en,Wed Apr 25 22:56:12 +0000 2012,,241,728,3264
4591,195853535,NEAFoundation,en,Mon Sep 27 18:48:11 +0000 2010,Eastern Time (US & Canada),2968,1655,2116
4612,1030943912,walkerslegacy,en,Sun Dec 23 17:00:35 +0000 2012,Eastern Time (US & Canada),1184,544,2674
4625,139525231,SSHRC_CRSH,en,Sun May 02 22:20:08 +0000 2010,Quito,10698,2589,5376
4629,601225689,WordFactoryUK,en,Wed Jun 06 17:31:20 +0000 2012,London,8260,6892,5830
4639,2310233270,Northkorea_agen,en,Sat Jan 25 15:27:24 +0000 2014,,458,1909,13360
4647,381050143,LivPuraVida,en,Tue Sep 27 17:22:06 +0000 2011,Pacific Time (US & Canada),2395,2276,2419
4649,1201613719,mjmaune,en,Wed Feb 20 17:00:17 +0000 2013,America/Chicago,1143,1996,12102
4654,41689003,sageireland,en,Thu May 21 22:07:21 +0000 2009,Dublin,2993,1416,5767
4658,3246924024,AMZ0NE,en,Tue Jun 16 16:44:02 +0000 2015,,44967,34119,2753
4665,3545136273,SJVPJWJ,en,Fri Sep 04 13:40:25 +0000 2015,Eastern Time (US & Canada),91,378,572
4680,1083503677,sharpnatalie91,en,Sat Jan 12 16:45:40 +0000 2013,,312,1118,724
4687,470297236,KESBath,en,Sat Jan 21 16:20:17 +0000 2012,Pacific Time (US & Canada),2214,1648,3100
4700,628059110,_GlobalData,en,Fri Jul 06 05:08:18 +0000 2012,Melbourne,506,950,599
4703,190605676,Wayne_WEaton,en,Tue Sep 14 11:30:29 +0000 2010,London,13262,7812,51020
4719,79003357,iHateSJD,en,Thu Oct 01 20:57:52 +0000 2009,Eastern Time (US & Canada),48389,44612,23558
4728,271033827,millersoilsllc,en,Wed Mar 23 18:42:00 +0000 2011,Mountain Time (US & Canada),357,237,1067
4736,1077553076,CrownArmy,en,Thu Jan 10 20:01:11 +0000 2013,Central Time (US & Canada),14962,15053,4539
4737,21539403,NETRetired,en,Sun Feb 22 02:49:30 +0000 2009,Central Time (US & Canada),2031,1291,56616
4741,637077952,michaelcosner1,en,Mon Jul 16 15:57:11 +0000 2012,Eastern Time (US & Canada),15508,6467,1698
4744,1058415288,vmlsanna9,en,Thu Jan 03 18:10:19 +0000 2013,,6423,832,13687
4746,577413091,Kaberialawrence,en,Fri May 11 19:48:55 +0000 2012,Nairobi,1110,1985,2092
4748,2614573800,JacksonCAnthony,en,Thu Jul 10 01:56:46 +0000 2014,Pacific Time (US & Canada),207,1308,2121
4749,3590410692,LuxCarbonFiber,en,Thu Sep 17 05:16:26 +0000 2015,,751,1972,165
4758,40963779,JohnnySRich,en,Mon May 18 20:46:01 +0000 2009,London,1476,994,4847
4760,474796607,HellOfLovers,en,Thu Jan 26 10:49:28 +0000 2012,Abu Dhabi,65618,11154,16170
4772,1564219544,CDx_Life,en,Tue Jul 02 22:06:04 +0000 2013,Pacific Time (US & Canada),44536,41205,1067
4796,3058968259,GanjaBoxes,en,Tue Mar 03 01:33:24 +0000 2015,Pacific Time (US & Canada),828,1125,978
4797,2726338388,YourzTrulyYT,en,Tue Aug 12 14:08:55 +0000 2014,,5540,1514,670
4821,287036964,MyName_IsFenny,en,Sun Apr 24 05:50:43 +0000 2011,Pacific Time (US & Canada),1428,827,72545
4832,16356322,Kimpton,en,Fri Sep 19 00:33:55 +0000 2008,Pacific Time (US & Canada),43379,32100,35381
4840,14624115,neilcdavey,en,Fri May 02 09:58:10 +0000 2008,London,3251,2423,10486
4847,195564576,Nicolette_JA,en,Mon Sep 27 01:14:23 +0000 2010,Central Time (US & Canada),829,608,74390
4849,214511104,PeterMcNamara_,en,Thu Nov 11 15:42:22 +0000 2010,,2006,899,16853
4855,110844697,MikkUGA,en,Tue Feb 02 23:40:12 +0000 2010,Central Time (US & Canada),409,610,5490
4857,40407560,gpbcrescentmoon,en,Sat May 16 04:16:08 +0000 2009,Mountain Time (US & Canada),18499,1337,6432
4867,620139406,mohamedism1,en,Wed Jun 27 16:25:49 +0000 2012,Cairo,1083,1758,17088
4886,2688027217,TankUtility,en,Mon Jul 28 17:51:28 +0000 2014,,409,1259,336
4888,25423508,terrawellington,en,Fri Mar 20 00:46:18 +0000 2009,Pacific Time (US & Canada),34805,2390,4203
4889,14559745,WorldResources,en,Sun Apr 27 17:15:35 +0000 2008,Eastern Time (US & Canada),120111,10772,22008
4896,1655666262,Nneekdoor,en,Thu Aug 08 16:10:34 +0000 2013,Atlantic Time (Canada),311,468,6036
4902,1367853648,rain_later,en,Sat Apr 20 19:52:55 +0000 2013,London,271,336,2243
4905,145568878,InteractiveDK,en,Wed May 19 08:42:39 +0000 2010,Greenland,2762,2149,12009
4910,871152554,RomanMarkets,en,Wed Oct 10 05:05:44 +0000 2012,Eastern Time (US & Canada),17084,12560,13772
4912,222691723,RachelRoams,en,Sat Dec 04 04:29:44 +0000 2010,Pacific Time (US & Canada),102298,85336,18723
4925,20013808,robfreudenreich,en,Tue Feb 03 23:33:54 +0000 2009,Greenland,408,375,4281
4936,30661155,ChefDaveB,en,Sun Apr 12 14:57:14 +0000 2009,Pacific Time (US & Canada),55869,57457,52680
4943,2929011237,negrodamus89,en,Thu Dec 18 05:38:31 +0000 2014,,5870,6248,541
4951,2217467646,FullMuscles007,en,Wed Nov 27 09:24:55 +0000 2013,Pacific Time (US & Canada),1260,1197,27891
4959,801218796,detroituser45,en,Mon Sep 03 21:09:29 +0000 2012,Athens,4711,3818,4784
4961,6522872,n82ps,en,Sat Jun 02 13:58:32 +0000 2007,Central Time (US & Canada),4097,527,1864
4964,614080625,TheIndonesiaHub,en,Thu Jun 21 06:38:32 +0000 2012,Beijing,532,793,5068
4974,67215778,TheCaseyFung,en,Thu Aug 20 03:31:21 +0000 2009,Brisbane,1025,1865,3302
4988,255689700,Pumpido1981,en,Mon Feb 21 21:34:27 +0000 2011,,129,472,3278
4997,552118059,OSIdemetra,en,Thu Apr 12 17:40:50 +0000 2012,Atlantic Time (Canada),642,1998,5474
4999,779118571,B2A_Hokie,en,Fri Aug 24 23:13:31 +0000 2012,Eastern Time (US & Canada),348,331,10234
5005,1623881401,TheHappyAcademy,en,Fri Jul 26 21:02:27 +0000 2013,Eastern Time (US & Canada),9766,10476,16671
5012,3266489682,Lynn_Vermillion,en,Thu Jul 02 23:17:52 +0000 2015,,38,445,438
5016,716510182,LizDuxLawyer,en,Tue Oct 15 18:40:52 +0000 2013,,1340,1301,3888
5018,121491469,BusinessPoverty,en,Tue Mar 09 17:26:49 +0000 2010,London,1032,1269,2331
5033,485475104,Ehickioya,en,Tue Feb 07 07:29:42 +0000 2012,Eastern Time (US & Canada),277394,295824,14650
5058,513298480,Logo_Geek,en,Sat Mar 03 15:43:39 +0000 2012,London,63384,31380,3385
5059,53861909,BJHare,en,Sun Jul 05 07:31:31 +0000 2009,Eastern Time (US & Canada),5987,6090,65100
5066,113201620,BHMHealthcare,en,Thu Feb 11 01:31:53 +0000 2010,Central Time (US & Canada),34815,32556,15645
5074,339274096,ASUHIDA,en,Wed Jul 20 21:09:38 +0000 2011,Pacific Time (US & Canada),2369,1704,2708
5077,36894359,MomentumStocks,en,Fri May 01 05:51:59 +0000 2009,Pacific Time (US & Canada),20659,20606,3299
5081,26910102,salemill,en,Fri Mar 27 01:12:58 +0000 2009,Mountain Time (US & Canada),4873,5249,37614
5089,171867048,Verotaro,en,Wed Jul 28 10:51:39 +0000 2010,Quito,1397,1111,2693
5095,732757862,RSDCollects,en,Thu Aug 02 12:35:54 +0000 2012,Atlantic Time (Canada),1844,1929,34894
5096,802905570,TheJenniMurphy,en,Tue Sep 04 18:03:04 +0000 2012,Eastern Time (US & Canada),3490,1454,37229
5112,104949756,YoungLifeLeader,en,Thu Jan 14 22:13:29 +0000 2010,Eastern Time (US & Canada),15032,14320,5696
5116,17881816,colortheory,en,Thu Dec 04 22:34:48 +0000 2008,Pacific Time (US & Canada),1906437,1123901,30830
5126,21881296,NadineatABC,en,Wed Feb 25 16:12:45 +0000 2009,Central Time (US & Canada),7157,4847,9057
5128,826480826,agilebizcoach,en,Sun Sep 16 04:32:04 +0000 2012,Mountain Time (US & Canada),10831,5364,17401
5160,3223297153,c_rtezj,en,Fri May 22 12:25:55 +0000 2015,,238,281,635
5176,2350842762,bohemianww,en,Wed Feb 19 00:03:39 +0000 2014,,844,953,21002
5177,131392148,Cailin_K,en,Sat Apr 10 03:57:21 +0000 2010,Kuala Lumpur,1823,160,24696
5183,560062431,ViralFitness,en,Sun Apr 22 01:31:59 +0000 2012,Eastern Time (US & Canada),158166,117999,8618
5202,312641499,MlNDFACTS,en,Tue Jun 07 12:59:30 +0000 2011,Athens,18802,14978,3883
5208,309604641,SrGDiondo,en,Thu Jun 02 11:01:52 +0000 2011,Caracas,1174,694,16663
5210,76976939,lillie142,en,Thu Sep 24 16:17:32 +0000 2009,,503,1941,3200
5215,2905363350,gotta_loveyana,en,Thu Nov 20 18:22:49 +0000 2014,,1947,2041,1993
5234,2873301816,DavidKristoph,en,Thu Oct 23 13:12:11 +0000 2014,,73358,75962,1638
5235,1104340994,NarrysButtCraic,en,Sat Jan 19 18:27:45 +0000 2013,Arizona,946,935,13253
5251,2732491460,EdAid,en,Thu Aug 14 18:47:09 +0000 2014,London,759,346,1436
5274,60376302,iLoveDaisyFan,en,Sun Jul 26 19:29:00 +0000 2009,Pacific Time (US & Canada),2330,2734,8544
5290,3142633907,pdlkushal,en,Tue Apr 07 03:29:21 +0000 2015,Pacific Time (US & Canada),2228,2196,1887
5300,631126712,KayJGrieves,en,Mon Jul 09 14:15:01 +0000 2012,Edinburgh,312,424,1195
5302,3605276055,FoodOlympian,en,Thu Sep 10 04:07:59 +0000 2015,Eastern Time (US & Canada),911,2172,287
5306,389230488,hawksmountain,en,Wed Oct 12 02:20:12 +0000 2011,Eastern Time (US & Canada),702,695,9953
5308,43138606,IBMjStart,en,Thu May 28 16:08:55 +0000 2009,Eastern Time (US & Canada),1829,2001,5782
5310,27613071,HelpforHeroes,en,Mon Mar 30 10:07:25 +0000 2009,London,370671,20134,29198
5311,464181002,combs_keisha,en,Sat Jan 14 23:12:46 +0000 2012,,633,411,9904
5320,3440102716,djdsmiler,en-GB,Tue Aug 25 21:06:46 +0000 2015,,1733,2548,954
5322,1930191942,CareerCollegesT,en-gb,Thu Oct 03 10:26:32 +0000 2013,London,386,609,835
5323,448293434,william_whyte,en,Tue Dec 27 20:59:09 +0000 2011,,1202,1477,1202
5327,111074937,RothLauren,en,Wed Feb 03 18:42:32 +0000 2010,Eastern Time (US & Canada),1991,1982,3668
5334,333754284,OtherLevels,en,Tue Jul 12 01:18:43 +0000 2011,Pacific Time (US & Canada),1925,1968,1461
5335,325558028,PIsPreach,en,Tue Jun 28 14:03:55 +0000 2011,Casablanca,9185,6995,666
5338,24357823,Yubbie007,en,Sat Mar 14 11:35:10 +0000 2009,Central Time (US & Canada),246651,232674,18352
5340,370090757,Inspired_Truths,en,Thu Sep 08 13:03:51 +0000 2011,London,103571,96045,18831
