,id_str,created_at,retweet_count,favorite_count,text
0,668845972756307968,Mon Nov 23 17:38:01 +0000 2015,0,1,The savings rate is the government’s estimate of how much U.S. households are saving. https://t.co/S1znOwu2fu
1,667758201358696448,Fri Nov 20 17:35:36 +0000 2015,0,1,There’s 5 phases to changing unhealthy behaviors. Here’s how to do it. #goalsetting #habits https://t.co/Bjhbm12TOX
2,667033516119601153,Wed Nov 18 17:35:57 +0000 2015,0,0,"The sooner you begin investing, the longer your money can work for you. https://t.co/5HAbpA36hw"
3,666309241540603904,Mon Nov 16 17:37:57 +0000 2015,0,0,Retiring? Remaining flexible may help you meet the challenges of uncertainty. https://t.co/jgZWbTslA3
4,665221791066009601,Fri Nov 13 17:36:48 +0000 2015,0,0,Bedtime Story: U.S. Federal Tax Code. How many pages have you read? https://t.co/WECt5Xjb6R
5,664497573059821568,Wed Nov 11 17:39:01 +0000 2015,0,1,Are you overpaying your #taxes? Here’s six overlooked #tax #deductions. https://t.co/h1wAEz2wzF
6,663772543657099264,Mon Nov 09 17:38:01 +0000 2015,0,1,How much do you know about stocks? https://t.co/Yh4ieP8QSm
7,662684073484263424,Fri Nov 06 17:32:49 +0000 2015,0,0,Attention Estate Executors: Do you know about the Alternate Valuation Date? https://t.co/sMA2rmVwar
8,661958808546189312,Wed Nov 04 17:30:53 +0000 2015,0,0,You've allocated your assets; you just may not realize it yet. #AssetAllocation https://t.co/5B7BBHAdYz
9,661235065796562944,Mon Nov 02 17:34:59 +0000 2015,0,0,How many credit cards do you have? https://t.co/UwrEkClDbV
10,660131491972780032,Fri Oct 30 16:29:46 +0000 2015,0,0,Every year the IRS releases a list of tax scams: Read and beware. #taxes #taxscams #scams https://t.co/fmz3B3cf7O
11,659420283162525696,Wed Oct 28 17:23:41 +0000 2015,0,1,"Receiving spousal/dependent Social Security Benefits? It could end next year. Read:
https://t.co/3x8ounF3cD"
12,659406545126576129,Wed Oct 28 16:29:06 +0000 2015,0,0,Be prepared: medical costs can be high in retirement. #Medicare https://t.co/yAnI2KEeev
13,658682014208495617,Mon Oct 26 16:30:04 +0000 2015,0,0,The financial risks to consider when evaluating self insurance? #Insurance https://t.co/fJYBNslpxs
14,657594315661815808,Fri Oct 23 16:27:57 +0000 2015,0,0,Concerned about identity theft? Some things to leave at home. #IdentityTheft https://t.co/ZreiF50ejP
15,656869609883213826,Wed Oct 21 16:28:13 +0000 2015,0,1,It might surprise you how well Millennials are saving for retirement. #genY #retirement #savings https://t.co/NgSVOIJfBX
16,656629215207403520,Wed Oct 21 00:32:59 +0000 2015,0,0,Hey @Stugotz790 remember when Dan laughed when you said Dalvin Cook was as good as Fournett #lookatthenumbers
17,656145789371199488,Mon Oct 19 16:32:01 +0000 2015,0,0,Thinking of volunteering in retirement? Some considerations. #Volunteering http://t.co/i3u7Lo6hcb
18,655058833128169472,Fri Oct 16 16:32:50 +0000 2015,0,0,$100 not spent is more like $143. Intrigued? #taxes #saving http://t.co/MwTt36p8OS
19,654333076420591616,Wed Oct 14 16:28:56 +0000 2015,0,0,Consider a bucket plan to go with your bucket list. #RetirementSavings http://t.co/sNu3QhuGE6
20,652521041114308608,Fri Oct 09 16:28:34 +0000 2015,0,1,Are your passwords easy to crack or difficult to decipher? Test your knowledge. http://t.co/QQDpmnmmMl
